# Program:featureCounts v2.0.4; Command:"featureCounts" "-p" "-a" "/mnt/beegfs/home/s430452/epigenetics/results/s08_counts/master_peaks.saf" "-F" "SAF" "-o" "/mnt/beegfs/home/s430452/epigenetics/results/s08_counts/master_peaks_counts.txt" "-T" "6" "/mnt/beegfs/home/s430452/epigenetics/results/s05_final_bams/ARID2ko_final.bam" "/mnt/beegfs/home/s430452/epigenetics/results/s05_final_bams/ARID2wt_final.bam" 
Geneid	Chr	Start	End	Strand	Length	/mnt/beegfs/home/s430452/epigenetics/results/s05_final_bams/ARID2ko_final.bam	/mnt/beegfs/home/s430452/epigenetics/results/s05_final_bams/ARID2wt_final.bam
master_peak_5069	chr5	115559348	115560085	.	738	246	298
master_peak_5070	chr5	115573039	115573383	.	345	127	163
master_peak_5071	chr5	115575530	115576214	.	685	320	397
master_peak_5072	chr5	115583375	115583941	.	567	303	338
master_peak_5073	chr5	115586551	115586934	.	384	69	51
master_peak_5074	chr5	115601749	115602911	.	1163	447	571
master_peak_5075	chr5	115625624	115626636	.	1013	1518	1646
master_peak_5076	chr5	115634489	115634972	.	484	246	252
master_peak_5077	chr5	115638157	115638388	.	232	40	77
master_peak_5078	chr5	115656269	115656664	.	396	115	88
master_peak_5079	chr5	115657552	115658312	.	761	409	419
master_peak_5080	chr5	115665941	115666210	.	270	10	30
master_peak_5081	chr5	115680927	115681202	.	276	8	6
master_peak_5082	chr5	115686565	115687074	.	510	147	116
master_peak_5083	chr5	115758398	115758676	.	279	18	53
master_peak_5084	chr5	115786653	115786871	.	219	8	10
master_peak_5085	chr5	115795794	115796044	.	251	68	72
master_peak_5086	chr5	115810909	115811311	.	403	56	78
master_peak_5087	chr5	115815971	115817125	.	1155	342	714
master_peak_5088	chr5	115826188	115826708	.	521	42	34
master_peak_5089	chr5	115831277	115831613	.	337	75	55
master_peak_5090	chr5	115841283	115842544	.	1262	1190	1469
master_peak_5091	chr5	115873364	115873857	.	494	68	72
master_peak_5092	chr5	115898374	115899194	.	821	288	456
master_peak_5093	chr5	115940724	115941509	.	786	95	148
master_peak_5094	chr5	115946765	115947047	.	283	44	48
master_peak_5095	chr5	115977680	115978523	.	844	116	320
master_peak_5096	chr5	116002465	116002777	.	313	14	23
master_peak_5097	chr5	116032105	116032732	.	628	408	499
master_peak_5098	chr5	116035083	116035602	.	520	132	196
master_peak_5099	chr5	116037375	116037662	.	288	48	46
master_peak_5100	chr5	116045903	116046488	.	586	42	41
master_peak_5101	chr5	116063623	116064409	.	787	519	624
master_peak_5102	chr5	116073789	116074302	.	514	68	80
master_peak_5103	chr5	116084257	116085551	.	1295	591	1150
master_peak_5104	chr5	116130234	116130990	.	757	110	184
master_peak_5105	chr5	116137729	116138028	.	300	45	50
master_peak_5106	chr5	116144080	116144536	.	457	32	57
master_peak_5107	chr5	116197252	116197762	.	511	53	74
master_peak_5108	chr5	116256911	116257257	.	347	35	18
master_peak_5109	chr5	116289246	116289667	.	422	26	21
master_peak_5110	chr5	116404155	116404391	.	237	16	12
master_peak_5111	chr5	116441836	116442614	.	779	251	362
master_peak_5112	chr5	116453971	116454760	.	790	502	738
master_peak_5113	chr5	116482362	116482892	.	531	62	57
master_peak_5114	chr5	116488465	116488694	.	230	78	104
master_peak_5115	chr5	116491827	116492721	.	895	618	673
master_peak_5116	chr5	116557626	116558096	.	471	59	34
master_peak_5117	chr5	116574325	116575380	.	1056	713	867
master_peak_5118	chr5	116575989	116576548	.	560	212	282
master_peak_5119	chr5	116583297	116584041	.	745	67	111
master_peak_5120	chr5	116632899	116633224	.	326	63	27
master_peak_5121	chr5	116645497	116646374	.	878	461	472
master_peak_5122	chr5	116652049	116652935	.	887	765	836
master_peak_5123	chr5	116675325	116675907	.	583	46	40
master_peak_5124	chr5	116766368	116767038	.	671	371	276
master_peak_5125	chr5	116771565	116771975	.	411	99	132
master_peak_5126	chr5	116778034	116778358	.	325	33	20
master_peak_5127	chr5	116876153	116876524	.	372	16	13
master_peak_5128	chr5	116942642	116942861	.	220	26	22
master_peak_5129	chr5	116947859	116948456	.	598	261	313
master_peak_5130	chr5	116989938	116990584	.	647	565	650
master_peak_5131	chr5	117013463	117013755	.	293	9	24
master_peak_5132	chr5	117077107	117077424	.	318	8	23
master_peak_5133	chr5	117103901	117104143	.	243	8	70
master_peak_5134	chr5	117109687	117110050	.	364	3	37
master_peak_5135	chr5	117131817	117132156	.	340	3	35
master_peak_5136	chr5	117375489	117376012	.	524	11	111
master_peak_5137	chr5	117414897	117415415	.	519	56	342
master_peak_5138	chr5	117454825	117455111	.	287	5	24
master_peak_5139	chr5	117881688	117882083	.	396	4	49
master_peak_5140	chr5	117888755	117889820	.	1066	7	143
master_peak_5141	chr5	118115729	118116296	.	568	8	69
master_peak_5142	chr5	118126241	118126636	.	396	0	34
master_peak_5143	chr5	118224534	118224995	.	462	44	286
master_peak_5144	chr5	118257166	118257499	.	334	4	48
master_peak_5145	chr5	118548699	118549179	.	481	41	176
master_peak_5146	chr5	118553549	118554130	.	582	68	505
master_peak_5147	chr5	118557212	118557537	.	326	19	155
master_peak_5148	chr5	118596028	118596800	.	773	66	186
master_peak_5149	chr5	118611261	118611752	.	492	20	46
master_peak_5150	chr5	118687613	118688541	.	929	10	107
master_peak_5151	chr5	118791868	118792509	.	642	114	126
master_peak_5152	chr5	118857766	118858101	.	336	26	35
master_peak_5153	chr5	118862767	118863875	.	1109	220	232
master_peak_5154	chr5	118987936	118988960	.	1025	1604	1710
master_peak_5155	chr5	119021488	119022390	.	903	98	99
master_peak_5156	chr5	119031923	119032231	.	309	80	110
master_peak_5157	chr5	119036178	119036750	.	573	135	125
master_peak_5158	chr5	119049885	119050259	.	375	49	30
master_peak_5159	chr5	119063439	119063871	.	433	40	23
master_peak_5160	chr5	119070266	119071669	.	1404	2172	2580
master_peak_5161	chr5	119078985	119080094	.	1110	374	447
master_peak_5162	chr5	119165839	119166213	.	375	13	21
master_peak_5163	chr5	119180033	119180476	.	444	25	38
master_peak_5164	chr5	119201021	119201421	.	401	28	45
master_peak_5165	chr5	119225842	119226155	.	314	17	7
master_peak_5166	chr5	119255903	119256426	.	524	114	63
master_peak_5167	chr5	119267991	119269227	.	1237	1864	2192
master_peak_5168	chr5	119274551	119275408	.	858	139	130
master_peak_5169	chr5	119302864	119303560	.	697	535	745
master_peak_5170	chr5	119315586	119316208	.	623	77	81
master_peak_5171	chr5	119323717	119324764	.	1048	483	494
master_peak_5172	chr5	119335031	119335415	.	385	84	74
master_peak_5173	chr5	119355111	119356330	.	1220	138	414
master_peak_5174	chr5	119359178	119359712	.	535	279	76
master_peak_5175	chr5	119367453	119367867	.	415	26	39
master_peak_5176	chr5	119400324	119400624	.	301	58	52
master_peak_5177	chr5	119411382	119412432	.	1051	492	555
master_peak_5178	chr5	119435429	119435967	.	539	97	75
master_peak_5179	chr5	119439201	119439799	.	599	55	157
master_peak_5180	chr5	119452173	119453060	.	888	591	672
master_peak_5181	chr5	119470588	119471143	.	556	40	61
master_peak_5182	chr5	119512541	119512804	.	264	5	7
master_peak_5183	chr5	119579044	119579283	.	240	87	64
master_peak_5184	chr5	119708680	119709011	.	332	9	9
master_peak_5185	chr5	119723191	119723525	.	335	22	20
master_peak_5186	chr5	119742353	119742879	.	527	216	273
master_peak_5187	chr5	119769959	119770184	.	226	11	13
master_peak_5188	chr5	119795607	119796260	.	654	322	337
master_peak_5189	chr5	119816973	119817366	.	394	11	20
master_peak_5190	chr5	119929525	119929743	.	219	14	27
master_peak_5191	chr5	119943256	119943602	.	347	53	56
master_peak_5192	chr5	119974977	119975742	.	766	78	108
master_peak_5193	chr5	120055829	120056324	.	496	105	123
master_peak_5194	chr5	120062176	120063144	.	969	558	644
master_peak_5195	chr5	120082736	120082962	.	227	25	23
master_peak_5196	chr5	120096401	120097073	.	673	81	126
master_peak_5197	chr5	120107930	120108165	.	236	19	30
master_peak_5198	chr5	120138973	120139426	.	454	37	63
master_peak_5199	chr5	120152222	120153073	.	852	160	249
master_peak_5200	chr5	120160114	120160699	.	586	78	121
master_peak_5201	chr5	120228523	120229249	.	727	34	55
master_peak_5202	chr5	120252809	120253121	.	313	104	106
master_peak_5203	chr5	120254366	120254821	.	456	150	152
master_peak_5204	chr5	120255344	120255638	.	295	53	42
master_peak_5205	chr5	120277826	120278128	.	303	20	21
master_peak_5206	chr5	120293636	120294382	.	747	145	260
master_peak_5207	chr5	120304478	120305200	.	723	117	136
master_peak_5208	chr5	120353954	120354776	.	823	541	406
master_peak_5209	chr5	120388137	120388920	.	784	318	365
master_peak_5210	chr5	120395941	120396658	.	718	172	213
master_peak_5211	chr5	120405394	120406416	.	1023	330	370
master_peak_5212	chr5	120413687	120414136	.	450	21	35
master_peak_5213	chr5	120416193	120416490	.	298	20	15
master_peak_5214	chr5	120445850	120446599	.	750	239	334
master_peak_5215	chr5	120447967	120448286	.	320	74	65
master_peak_5216	chr5	120457904	120458548	.	645	522	483
master_peak_5217	chr5	120463959	120466029	.	2071	844	1157
master_peak_5218	chr5	120473369	120473742	.	374	62	40
master_peak_5219	chr5	120478965	120479406	.	442	175	149
master_peak_5220	chr5	120502449	120502712	.	264	19	6
master_peak_5221	chr5	120516878	120517127	.	250	28	22
master_peak_5222	chr5	120538319	120539080	.	762	248	197
master_peak_5223	chr5	120539519	120540224	.	706	229	258
master_peak_5224	chr5	120599708	120600041	.	334	54	64
master_peak_5225	chr5	120604629	120605809	.	1181	671	658
master_peak_5226	chr5	120614368	120615042	.	675	232	310
master_peak_5227	chr5	120615861	120616605	.	745	347	384
master_peak_5228	chr5	120624320	120624691	.	372	19	55
master_peak_5229	chr5	120655792	120656236	.	445	23	36
master_peak_5230	chr5	120682883	120683163	.	281	74	61
master_peak_5231	chr5	120684141	120685346	.	1206	220	196
master_peak_5232	chr5	120735172	120735525	.	354	29	17
master_peak_5233	chr5	120778636	120779532	.	897	39	59
master_peak_5234	chr5	120808266	120808598	.	333	22	28
master_peak_5235	chr5	120816997	120817595	.	599	61	79
master_peak_5236	chr5	120823341	120823705	.	365	12	28
master_peak_5237	chr5	120856885	120857166	.	282	25	13
master_peak_5238	chr5	120913347	120913626	.	280	23	38
master_peak_5239	chr5	121251948	121252580	.	633	178	297
master_peak_5240	chr5	121264822	121265255	.	434	14	23
master_peak_5241	chr5	121273938	121274543	.	606	464	497
master_peak_5242	chr5	121308544	121308847	.	304	10	8
master_peak_5243	chr5	121350396	121350794	.	399	11	28
master_peak_5244	chr5	121366283	121367032	.	750	285	311
master_peak_5245	chr5	121378693	121379102	.	410	51	23
master_peak_5246	chr5	121396734	121397031	.	298	15	38
master_peak_5247	chr5	121400034	121400295	.	262	18	15
master_peak_5248	chr5	121409141	121409792	.	652	17	25
master_peak_5249	chr5	121415379	121415616	.	238	13	28
master_peak_5250	chr5	121429796	121430016	.	221	34	10
master_peak_5251	chr5	121462416	121462961	.	546	151	79
master_peak_5252	chr5	121489929	121490398	.	470	12	26
master_peak_5253	chr5	121497330	121497643	.	314	23	39
master_peak_5254	chr5	121500365	121500662	.	298	24	14
master_peak_5255	chr5	121572207	121572455	.	249	17	13
master_peak_5256	chr5	121650489	121650817	.	329	25	22
master_peak_5257	chr5	121668498	121669064	.	567	111	166
master_peak_5258	chr5	121693893	121694378	.	486	74	152
master_peak_5259	chr5	121698767	121699035	.	269	51	62
master_peak_5260	chr5	121797796	121798740	.	945	144	293
master_peak_5261	chr5	121805797	121806611	.	815	308	392
master_peak_5262	chr5	121834121	121834499	.	379	34	10
master_peak_5263	chr5	121949911	121950248	.	338	35	50
master_peak_5264	chr5	121961443	121962388	.	946	497	616
master_peak_5265	chr5	121969016	121969767	.	752	537	529
master_peak_5266	chr5	122028039	122028580	.	542	219	216
master_peak_5267	chr5	122040900	122041147	.	248	21	9
master_peak_5268	chr5	122044008	122044425	.	418	14	9
master_peak_5269	chr5	122062187	122062619	.	433	26	18
master_peak_5270	chr5	122076398	122078658	.	2261	1012	1520
master_peak_5271	chr5	122091920	122092446	.	527	117	84
master_peak_5272	chr5	122098849	122099633	.	785	326	401
master_peak_5273	chr5	122101682	122102112	.	431	83	109
master_peak_5274	chr5	122102749	122103090	.	342	90	126
master_peak_5275	chr5	122120902	122121319	.	418	78	75
master_peak_5276	chr5	122126117	122126640	.	524	405	389
master_peak_5277	chr5	122129168	122129818	.	651	444	478
master_peak_5278	chr5	122142195	122143156	.	962	934	912
master_peak_5279	chr5	122163254	122164437	.	1184	543	739
master_peak_5280	chr5	122170553	122170996	.	444	61	97
master_peak_5281	chr5	122181030	122181472	.	443	195	281
master_peak_5282	chr5	122183306	122184115	.	810	233	267
master_peak_5283	chr5	122192827	122193366	.	540	116	145
master_peak_5284	chr5	122195895	122196203	.	309	109	110
master_peak_5285	chr5	122211259	122211525	.	267	12	6
master_peak_5286	chr5	122221864	122222204	.	341	18	29
master_peak_5287	chr5	122236112	122236595	.	484	69	93
master_peak_5288	chr5	122259908	122260493	.	586	242	299
master_peak_5289	chr5	122312167	122313342	.	1176	268	539
master_peak_5290	chr5	122350600	122350885	.	286	15	20
master_peak_5291	chr5	122415307	122415947	.	641	147	162
master_peak_5292	chr5	122458225	122458690	.	466	76	58
master_peak_5293	chr5	122470983	122471879	.	897	42	40
master_peak_5294	chr5	122492608	122493145	.	538	58	71
master_peak_5295	chr5	122493558	122493873	.	316	22	21
master_peak_5296	chr5	122500581	122501251	.	671	169	166
master_peak_5297	chr5	122507753	122508043	.	291	42	22
master_peak_5298	chr5	122516106	122516618	.	513	129	113
master_peak_5299	chr5	122523611	122524293	.	683	278	226
master_peak_5300	chr5	122586211	122586712	.	502	32	42
master_peak_5301	chr5	122608193	122608557	.	365	10	14
master_peak_5302	chr5	122611933	122612189	.	257	3	21
master_peak_5303	chr5	122661860	122662115	.	256	9	4
master_peak_5304	chr5	122687335	122687555	.	221	8	9
master_peak_5305	chr5	122704047	122704683	.	637	73	79
master_peak_5306	chr5	122707786	122708070	.	285	63	46
master_peak_5307	chr5	122714996	122715564	.	569	45	63
master_peak_5308	chr5	122727098	122727796	.	699	281	341
master_peak_5309	chr5	122751355	122751744	.	390	16	129
master_peak_5310	chr5	122756084	122756760	.	677	183	237
master_peak_5311	chr5	122774641	122775658	.	1018	594	707
master_peak_5312	chr5	122812272	122812506	.	235	7	20
master_peak_5313	chr5	122844968	122846455	.	1488	942	1084
master_peak_5314	chr5	122852547	122853337	.	791	1149	1224
master_peak_5315	chr5	122858434	122858673	.	240	24	18
master_peak_5316	chr5	122870327	122870963	.	637	207	282
master_peak_5317	chr5	122882577	122883270	.	694	111	131
master_peak_5318	chr5	122906916	122907565	.	650	43	100
master_peak_5319	chr5	122915521	122915951	.	431	26	30
master_peak_5320	chr5	122972752	122973492	.	741	270	363
master_peak_5321	chr5	122999901	123000393	.	493	71	60
master_peak_5322	chr5	123035703	123037250	.	1548	909	1152
master_peak_5323	chr5	123089267	123090405	.	1139	131	344
master_peak_5324	chr5	123099426	123100210	.	785	65	225
master_peak_5325	chr5	123115062	123115290	.	229	20	21
master_peak_5326	chr5	123120300	123120592	.	293	48	43
master_peak_5327	chr5	123125174	123125524	.	351	30	47
master_peak_5328	chr5	123125848	123126514	.	667	77	65
master_peak_5329	chr5	123156528	123158383	.	1856	411	409
master_peak_5330	chr5	123176616	123176895	.	280	25	23
master_peak_5331	chr5	123209142	123210092	.	951	492	568
master_peak_5332	chr5	123216174	123216723	.	550	37	62
master_peak_5333	chr5	123274178	123274419	.	242	12	30
master_peak_5334	chr5	123285026	123286006	.	981	88	126
master_peak_5335	chr5	123322049	123322303	.	255	16	12
master_peak_5336	chr5	123371546	123372029	.	484	63	69
master_peak_5337	chr5	123394197	123394540	.	344	12	14
master_peak_5338	chr5	123422933	123424020	.	1088	1449	1832
master_peak_5339	chr5	123429883	123430433	.	551	71	84
master_peak_5340	chr5	123449342	123449713	.	372	18	20
master_peak_5341	chr5	123454570	123454908	.	339	17	37
master_peak_5342	chr5	123461022	123461434	.	413	17	20
master_peak_5343	chr5	123511470	123512511	.	1042	1174	1751
master_peak_5344	chr5	123539117	123539398	.	282	47	13
master_peak_5345	chr5	123543265	123543711	.	447	38	31
master_peak_5346	chr5	123545480	123545790	.	311	37	35
master_peak_5347	chr5	123610681	123611365	.	685	98	92
master_peak_5348	chr5	123617488	123618044	.	557	235	105
master_peak_5349	chr5	123665796	123666126	.	331	33	9
master_peak_5350	chr5	123670920	123671419	.	500	36	25
master_peak_5351	chr5	123681036	123681565	.	530	78	64
master_peak_5352	chr5	123690596	123691290	.	695	286	293
master_peak_5353	chr5	123700489	123701333	.	845	662	899
master_peak_5354	chr5	123707903	123708875	.	973	410	479
master_peak_5355	chr5	123717199	123717472	.	274	36	64
master_peak_5356	chr5	123718978	123719325	.	348	31	59
master_peak_5357	chr5	123752462	123753075	.	614	352	314
master_peak_5358	chr5	123754218	123755106	.	889	324	277
master_peak_5359	chr5	123755783	123756010	.	228	51	65
master_peak_5360	chr5	123776753	123777242	.	490	206	337
master_peak_5361	chr5	123785520	123785881	.	362	6	17
master_peak_5362	chr5	123807188	123807589	.	402	20	42
master_peak_5363	chr5	123813808	123814627	.	820	278	419
master_peak_5364	chr5	123835114	123835719	.	606	86	38
master_peak_5365	chr5	123844797	123845471	.	675	36	55
master_peak_5366	chr5	123865751	123865974	.	224	11	33
master_peak_5367	chr5	123874591	123875946	.	1356	230	453
master_peak_5368	chr5	123881918	123882197	.	280	13	15
master_peak_5369	chr5	123916677	123917189	.	513	102	153
master_peak_5370	chr5	123936984	123937656	.	673	107	117
master_peak_5371	chr5	123951390	123952331	.	942	541	499
master_peak_5372	chr5	123997319	123998159	.	841	129	171
master_peak_5373	chr5	124012893	124013131	.	239	11	2
master_peak_5374	chr5	124021200	124021430	.	231	7	11
master_peak_5375	chr5	124043454	124043710	.	257	41	18
master_peak_5376	chr5	124053412	124053744	.	333	16	11
master_peak_5377	chr5	124064899	124065609	.	711	133	156
master_peak_5378	chr5	124103158	124104182	.	1025	397	408
master_peak_5379	chr5	124111815	124112438	.	624	149	221
master_peak_5380	chr5	124117168	124117481	.	314	45	46
master_peak_5381	chr5	124156697	124156949	.	253	8	24
master_peak_5382	chr5	124157276	124157606	.	331	12	24
master_peak_5383	chr5	124162823	124163417	.	595	48	83
master_peak_5384	chr5	124193434	124193957	.	524	32	31
master_peak_5385	chr5	124195423	124195639	.	217	20	16
master_peak_5386	chr5	124264022	124264751	.	730	63	23
master_peak_5387	chr5	124302623	124302975	.	353	15	30
master_peak_5388	chr5	124310464	124310967	.	504	238	152
master_peak_5389	chr5	124315967	124316351	.	385	27	10
master_peak_5390	chr5	124330779	124331007	.	229	10	7
master_peak_5391	chr5	124343355	124343905	.	551	142	216
master_peak_5392	chr5	124408622	124409113	.	492	31	27
master_peak_5393	chr5	124436218	124436760	.	543	49	54
master_peak_5394	chr5	124452905	124454009	.	1105	445	358
master_peak_5395	chr5	124519442	124519792	.	351	38	44
master_peak_5396	chr5	124544664	124545055	.	392	86	41
master_peak_5397	chr5	124583672	124584400	.	729	272	340
master_peak_5398	chr5	124596790	124597347	.	558	85	104
master_peak_5399	chr5	124628815	124629672	.	858	1082	1256
master_peak_5400	chr5	124634164	124635153	.	990	548	556
master_peak_5401	chr5	124644253	124644633	.	381	75	111
master_peak_5402	chr5	124649534	124650003	.	470	319	264
master_peak_5403	chr5	124651405	124652139	.	735	428	538
